117.6536,116.2686,12/12/2019 3:19:18 PM
117.6164,115.9221,12/12/2019 3:19:18 PM
117.5545,115.9967,12/12/2019 3:19:18 PM
117.2111,116.1149,12/12/2019 3:19:18 PM
116.8621,116.2217,12/12/2019 3:19:18 PM
116.3321,116.3817,12/12/2019 3:19:18 PM
115.822,116.0903,12/12/2019 3:19:18 PM
115.8519,115.611,12/12/2019 3:19:18 PM
115.6744,115.4752,12/12/2019 3:19:18 PM
115.6583,115.3972,12/12/2019 3:19:18 PM
115.1689,114.8689,12/12/2019 3:19:18 PM
114.9418,114.6642,12/12/2019 3:19:18 PM
115.0292,114.5688,12/12/2019 3:19:18 PM
115.1604,114.2903,12/12/2019 3:19:18 PM
115.2337,114.0573,12/12/2019 3:19:18 PM
115.5118,113.9385,12/12/2019 3:19:18 PM
115.4511,113.8803,12/12/2019 3:19:18 PM
115.7564,113.9055,12/12/2019 3:19:18 PM
115.8864,114.019,12/12/2019 3:19:18 PM
115.9526,114.0589,12/12/2019 3:19:19 PM
115.971,113.9529,12/12/2019 3:19:19 PM
115.9249,113.9297,12/12/2019 3:19:19 PM
115.8282,113.8051,12/12/2019 3:19:19 PM
116.1173,113.7768,12/12/2019 3:19:19 PM
116.2698,113.7028,12/12/2019 3:19:19 PM
116.3281,113.6599,12/12/2019 3:19:19 PM
116.0163,114.0022,12/12/2019 3:19:19 PM
115.4242,114.134,12/12/2019 3:19:19 PM
114.8202,114.6904,12/12/2019 3:19:19 PM
114.6879,115.3056,12/12/2019 3:19:19 PM
114.2045,115.5432,12/12/2019 3:19:19 PM
113.3781,115.4419,12/12/2019 3:19:19 PM
112.6511,115.6957,12/12/2019 3:19:19 PM
112.0493,115.7481,12/12/2019 3:19:19 PM
111.9147,115.57,12/12/2019 3:19:19 PM
111.2127,115.7865,12/12/2019 3:19:19 PM
110.7307,115.5249,12/12/2019 3:19:19 PM
110.4364,115.241,12/12/2019 3:19:19 PM
110.3758,115.1247,12/12/2019 3:19:19 PM
111.6254,115.1882,12/12/2019 3:19:19 PM
112.2831,115.181,12/12/2019 3:19:19 PM
112.5349,115.2344,12/12/2019 3:19:19 PM
113.1069,115.2467,12/12/2019 3:19:19 PM
113.4198,115.1444,12/12/2019 3:19:19 PM
113.6122,115.0062,12/12/2019 3:19:19 PM
114.0322,114.9245,12/12/2019 3:19:19 PM
114.1247,114.863,12/12/2019 3:19:19 PM
114.3309,114.8014,12/12/2019 3:19:19 PM
114.4967,114.7832,12/12/2019 3:19:19 PM
114.7495,114.8142,12/12/2019 3:19:20 PM
114.9537,114.8126,12/12/2019 3:19:20 PM
115.1258,114.8125,12/12/2019 3:19:20 PM
115.3297,114.8565,12/12/2019 3:19:20 PM
115.5341,114.9001,12/12/2019 3:19:20 PM
115.6697,115.0076,12/12/2019 3:19:20 PM
115.6026,115.0847,12/12/2019 3:19:20 PM
115.5218,115.1297,12/12/2019 3:19:20 PM
115.4953,115.2207,12/12/2019 3:19:20 PM
115.4383,115.2833,12/12/2019 3:19:20 PM
115.4427,115.5616,12/12/2019 3:19:20 PM
115.4342,116.2971,12/12/2019 3:19:20 PM
115.344,117.9204,12/12/2019 3:19:20 PM
115.2988,120.3196,12/12/2019 3:19:20 PM
115.3078,123.1771,12/12/2019 3:19:20 PM
115.2401,126.3069,12/12/2019 3:19:20 PM
115.2603,129.4333,12/12/2019 3:19:20 PM
115.204,132.4298,12/12/2019 3:19:20 PM
115.2354,135.3811,12/12/2019 3:19:20 PM
115.0881,138.4624,12/12/2019 3:19:20 PM
115.1233,140.8228,12/12/2019 3:19:20 PM
115.0848,143.0395,12/12/2019 3:19:20 PM
115.0728,144.7486,12/12/2019 3:19:20 PM
115.0839,146.0521,12/12/2019 3:19:20 PM
115.1107,146.9545,12/12/2019 3:19:20 PM
115.1016,147.9081,12/12/2019 3:19:20 PM
115.0392,148.5205,12/12/2019 3:19:20 PM
114.9988,148.9434,12/12/2019 3:19:20 PM
115.0161,149.154,12/12/2019 3:19:20 PM
115.048,149.0736,12/12/2019 3:19:20 PM
115.1567,148.9761,12/12/2019 3:19:21 PM
115.0716,148.6228,12/12/2019 3:19:21 PM
115.0544,147.3761,12/12/2019 3:19:21 PM
115.0129,144.7318,12/12/2019 3:19:21 PM
115.2789,141.5691,12/12/2019 3:19:21 PM
116.1077,138.0296,12/12/2019 3:19:21 PM
118.6325,135.1151,12/12/2019 3:19:21 PM
123.6784,131.8616,12/12/2019 3:19:21 PM
128.83,128.6789,12/12/2019 3:19:21 PM
133.8064,125.9998,12/12/2019 3:19:21 PM
138.7325,123.8381,12/12/2019 3:19:21 PM
143.6742,121.9354,12/12/2019 3:19:21 PM
149.5057,120.8833,12/12/2019 3:19:21 PM
151.7079,119.7347,12/12/2019 3:19:21 PM
154.1492,119.1462,12/12/2019 3:19:21 PM
157.2806,118.8712,12/12/2019 3:19:21 PM
158.8334,118.7505,12/12/2019 3:19:21 PM
159.8865,118.5204,12/12/2019 3:19:21 PM
160.4548,118.4033,12/12/2019 3:19:21 PM
160.2186,118.2849,12/12/2019 3:19:21 PM
160.1089,118.2775,12/12/2019 3:19:21 PM
159.9855,118.1894,12/12/2019 3:19:21 PM
159.9346,118.1645,12/12/2019 3:19:21 PM
159.8343,118.1081,12/12/2019 3:19:21 PM
159.8062,118.0488,12/12/2019 3:19:21 PM
159.6324,118.008,12/12/2019 3:19:21 PM
159.6185,117.9191,12/12/2019 3:19:21 PM
159.6174,117.828,12/12/2019 3:19:21 PM
159.625,117.7599,12/12/2019 3:19:21 PM
159.6427,117.6158,12/12/2019 3:19:21 PM
159.5434,117.4492,12/12/2019 3:19:22 PM
159.6552,117.348,12/12/2019 3:19:22 PM
159.7017,117.2136,12/12/2019 3:19:22 PM
159.8648,117.114,12/12/2019 3:19:22 PM
160.1619,117.0592,12/12/2019 3:19:22 PM
160.3954,117.0839,12/12/2019 3:19:22 PM
160.7231,117.0909,12/12/2019 3:19:22 PM
161.117,117.1139,12/12/2019 3:19:22 PM
161.429,117.0705,12/12/2019 3:19:22 PM
161.7994,117.0674,12/12/2019 3:19:22 PM
162.0789,117.145,12/12/2019 3:19:22 PM
161.9873,117.1776,12/12/2019 3:19:22 PM
161.8539,117.2224,12/12/2019 3:19:22 PM
163.5878,117.2323,12/12/2019 3:19:22 PM
163.6421,117.1828,12/12/2019 3:19:22 PM
162.3561,117.1524,12/12/2019 3:19:22 PM
158.6229,117.0907,12/12/2019 3:19:22 PM
154.3478,117.0325,12/12/2019 3:19:22 PM
148.3596,116.9228,12/12/2019 3:19:22 PM
142.0847,116.7253,12/12/2019 3:19:22 PM
136.0609,116.4506,12/12/2019 3:19:22 PM
131.9655,116.1361,12/12/2019 3:19:22 PM
127.2516,115.7316,12/12/2019 3:19:22 PM
122.8681,115.3366,12/12/2019 3:19:22 PM
118.9852,115.2182,12/12/2019 3:19:22 PM
116.9062,115.0972,12/12/2019 3:19:22 PM
115.5473,114.9986,12/12/2019 3:19:22 PM
115.0525,114.9735,12/12/2019 3:19:22 PM
115.1628,115.016,12/12/2019 3:19:22 PM
115.7547,115.0417,12/12/2019 3:19:22 PM
115.7547,115.0417,12/12/2019 3:19:23 PM
122.6401,115.0828,12/12/2019 3:19:23 PM
128.3582,115.1978,12/12/2019 3:19:23 PM
128.3582,115.1978,12/12/2019 3:19:23 PM
132.1252,115.3461,12/12/2019 3:19:23 PM
141.5866,115.4856,12/12/2019 3:19:23 PM
145.2681,115.5065,12/12/2019 3:19:23 PM
148.1328,115.5719,12/12/2019 3:19:23 PM
148.1328,115.5719,12/12/2019 3:19:23 PM
151.9701,115.587,12/12/2019 3:19:23 PM
156.3996,115.6674,12/12/2019 3:19:23 PM
158.5895,115.7228,12/12/2019 3:19:23 PM
158.5895,115.7228,12/12/2019 3:19:23 PM
161.5308,115.8712,12/12/2019 3:19:23 PM
162.1201,115.8725,12/12/2019 3:19:23 PM
162.3012,115.8407,12/12/2019 3:19:23 PM
162.3012,115.8407,12/12/2019 3:19:23 PM
161.7888,115.7627,12/12/2019 3:19:23 PM
161.7888,115.7627,12/12/2019 3:19:23 PM
159.9875,115.7985,12/12/2019 3:19:23 PM
157.2782,115.9413,12/12/2019 3:19:23 PM
149.3937,119.318,12/12/2019 3:19:23 PM
144.7038,124.2404,12/12/2019 3:19:23 PM
144.7038,124.2404,12/12/2019 3:19:23 PM
137.1324,133.9663,12/12/2019 3:19:23 PM
137.1324,133.9663,12/12/2019 3:19:23 PM
133.2329,139.4794,12/12/2019 3:19:23 PM
129.8749,144.0291,12/12/2019 3:19:23 PM
126.1214,148.299,12/12/2019 3:19:23 PM
123.0439,151.298,12/12/2019 3:19:23 PM
120.0768,153.121,12/12/2019 3:19:24 PM
117.3596,154.4118,12/12/2019 3:19:24 PM
115.1201,154.7154,12/12/2019 3:19:24 PM
115.1201,154.7154,12/12/2019 3:19:24 PM
114.3471,154.6689,12/12/2019 3:19:24 PM
113.9976,154.5071,12/12/2019 3:19:24 PM
113.9374,154.2539,12/12/2019 3:19:24 PM
113.8403,153.8893,12/12/2019 3:19:24 PM
113.5046,152.327,12/12/2019 3:19:24 PM
113.5046,152.327,12/12/2019 3:19:24 PM
113.5229,150.9079,12/12/2019 3:19:24 PM
113.5498,149.1124,12/12/2019 3:19:24 PM
113.6044,147.1304,12/12/2019 3:19:24 PM
113.6127,144.2891,12/12/2019 3:19:24 PM
113.5659,138.6234,12/12/2019 3:19:24 PM
113.5659,138.6234,12/12/2019 3:19:24 PM
113.5221,135.6514,12/12/2019 3:19:24 PM
113.5179,133.2726,12/12/2019 3:19:24 PM
113.4746,129.9384,12/12/2019 3:19:24 PM
113.4285,126.9425,12/12/2019 3:19:24 PM
113.468,124.2966,12/12/2019 3:19:24 PM
113.426,120.9713,12/12/2019 3:19:24 PM
113.3805,117.9845,12/12/2019 3:19:24 PM
113.3631,115.6059,12/12/2019 3:19:24 PM
113.3805,114.8217,12/12/2019 3:19:24 PM
113.4101,113.9927,12/12/2019 3:19:24 PM
113.4047,113.8342,12/12/2019 3:19:24 PM
113.4595,113.6764,12/12/2019 3:19:24 PM
113.5245,113.6872,12/12/2019 3:19:24 PM
113.7647,113.7743,12/12/2019 3:19:24 PM
115.3386,113.8468,12/12/2019 3:19:25 PM
115.1108,113.958,12/12/2019 3:19:25 PM
115.0497,114.1294,12/12/2019 3:19:25 PM
114.8898,114.2629,12/12/2019 3:19:25 PM
114.8359,114.3691,12/12/2019 3:19:25 PM
114.7983,114.4447,12/12/2019 3:19:25 PM
114.6932,114.5512,12/12/2019 3:19:25 PM
114.6222,114.6164,12/12/2019 3:19:25 PM
114.6042,114.6994,12/12/2019 3:19:25 PM
114.546,114.9084,12/12/2019 3:19:25 PM
114.4779,116.4276,12/12/2019 3:19:25 PM
114.479,120.9462,12/12/2019 3:19:25 PM
114.4699,127.4074,12/12/2019 3:19:25 PM
114.5448,132.0722,12/12/2019 3:19:25 PM
114.6769,138.5822,12/12/2019 3:19:25 PM
114.811,143.2796,12/12/2019 3:19:25 PM
114.8609,147.3228,12/12/2019 3:19:25 PM
114.9966,150.3251,12/12/2019 3:19:25 PM
115.0873,153.0849,12/12/2019 3:19:25 PM
115.1058,154.5213,12/12/2019 3:19:25 PM
115.1394,155.3716,12/12/2019 3:19:25 PM
115.1746,155.8404,12/12/2019 3:19:25 PM
115.1406,156.3516,12/12/2019 3:19:25 PM
115.1751,156.5671,12/12/2019 3:19:25 PM
115.1787,156.5623,12/12/2019 3:19:25 PM
115.1748,156.5205,12/12/2019 3:19:25 PM
115.1774,156.2645,12/12/2019 3:19:25 PM
115.192,155.2407,12/12/2019 3:19:25 PM
115.19,152.8224,12/12/2019 3:19:25 PM
115.1575,149.4513,12/12/2019 3:19:25 PM
115.082,145.8491,12/12/2019 3:19:26 PM
116.6146,141.1962,12/12/2019 3:19:26 PM
116.1245,137.9713,12/12/2019 3:19:26 PM
115.8851,133.7506,12/12/2019 3:19:26 PM
115.7455,130.4096,12/12/2019 3:19:26 PM
115.6482,127.0747,12/12/2019 3:19:26 PM
115.4893,124.6246,12/12/2019 3:19:26 PM
115.3338,121.54,12/12/2019 3:19:26 PM
115.2365,119.4592,12/12/2019 3:19:26 PM
115.1103,117.8314,12/12/2019 3:19:26 PM
114.9776,116.5033,12/12/2019 3:19:26 PM
114.8409,115.3598,12/12/2019 3:19:26 PM
114.8045,114.7706,12/12/2019 3:19:26 PM
114.8272,114.3229,12/12/2019 3:19:26 PM
114.8128,114.0421,12/12/2019 3:19:26 PM
114.8054,113.7943,12/12/2019 3:19:26 PM
114.7984,113.5311,12/12/2019 3:19:26 PM
114.7677,113.4963,12/12/2019 3:19:26 PM
114.7355,113.3535,12/12/2019 3:19:26 PM
114.7334,113.2827,12/12/2019 3:19:26 PM
114.7215,113.1519,12/12/2019 3:19:26 PM
114.7199,113.0632,12/12/2019 3:19:26 PM
114.7175,113.0025,12/12/2019 3:19:26 PM
114.704,112.9548,12/12/2019 3:19:26 PM
114.7164,112.9213,12/12/2019 3:19:26 PM
114.7112,112.9025,12/12/2019 3:19:26 PM
114.7391,112.9204,12/12/2019 3:19:26 PM
114.7414,112.9157,12/12/2019 3:19:26 PM
114.7362,112.9151,12/12/2019 3:19:26 PM
114.7073,112.9265,12/12/2019 3:19:26 PM
114.6682,112.9535,12/12/2019 3:19:27 PM
114.6581,112.9909,12/12/2019 3:19:27 PM
114.5712,113.0063,12/12/2019 3:19:27 PM
114.6827,113.0712,12/12/2019 3:19:27 PM
114.9515,113.2269,12/12/2019 3:19:27 PM
115.9849,113.3656,12/12/2019 3:19:27 PM
117.7306,113.4485,12/12/2019 3:19:27 PM
120.3462,113.5092,12/12/2019 3:19:27 PM
122.8186,113.5378,12/12/2019 3:19:27 PM
126.34,113.5447,12/12/2019 3:19:27 PM
129.8024,113.6481,12/12/2019 3:19:27 PM
132.8395,113.7796,12/12/2019 3:19:27 PM
135.1991,113.9623,12/12/2019 3:19:27 PM
138.0098,114.1166,12/12/2019 3:19:27 PM
140.4865,114.1816,12/12/2019 3:19:27 PM
143.8409,114.2619,12/12/2019 3:19:27 PM
145.5126,114.3146,12/12/2019 3:19:27 PM
146.9584,114.4071,12/12/2019 3:19:27 PM
147.9676,114.3294,12/12/2019 3:19:27 PM
149.7856,114.2994,12/12/2019 3:19:27 PM
151.1165,114.2059,12/12/2019 3:19:27 PM
151.897,114.1814,12/12/2019 3:19:27 PM
152.4344,114.1779,12/12/2019 3:19:27 PM
152.6938,114.1302,12/12/2019 3:19:27 PM
152.7629,114.1282,12/12/2019 3:19:27 PM
152.0535,114.1305,12/12/2019 3:19:27 PM
151.1697,114.1417,12/12/2019 3:19:27 PM
149.9076,114.1461,12/12/2019 3:19:27 PM
148.1444,114.1455,12/12/2019 3:19:27 PM
146.0446,114.1144,12/12/2019 3:19:27 PM
143.1007,114.106,12/12/2019 3:19:27 PM
140.9493,114.0699,12/12/2019 3:19:28 PM
138.5603,114.026,12/12/2019 3:19:28 PM
136.3762,113.9666,12/12/2019 3:19:28 PM
134.6178,113.9207,12/12/2019 3:19:28 PM
132.2749,113.9597,12/12/2019 3:19:28 PM
129.7964,113.9554,12/12/2019 3:19:28 PM
127.8535,113.908,12/12/2019 3:19:28 PM
125.6016,114.0272,12/12/2019 3:19:28 PM
123.3771,113.9699,12/12/2019 3:19:28 PM
121.6989,114.0311,12/12/2019 3:19:28 PM
119.8864,114.0362,12/12/2019 3:19:28 PM
118.6514,114.0502,12/12/2019 3:19:28 PM
117.2414,113.989,12/12/2019 3:19:28 PM
115.7876,113.9098,12/12/2019 3:19:28 PM
114.845,113.8292,12/12/2019 3:19:28 PM
113.9933,113.9896,12/12/2019 3:19:28 PM
114.5548,114.3284,12/12/2019 3:19:28 PM
114.0481,115.209,12/12/2019 3:19:28 PM
113.6574,118.2094,12/12/2019 3:19:28 PM
113.6804,122.0735,12/12/2019 3:19:28 PM
114.0748,126.5554,12/12/2019 3:19:28 PM
114.2746,130.4936,12/12/2019 3:19:28 PM
114.7191,134.8466,12/12/2019 3:19:28 PM
115.0466,139.1347,12/12/2019 3:19:28 PM
115.3163,142.6662,12/12/2019 3:19:28 PM
115.568,145.2588,12/12/2019 3:19:28 PM
115.776,146.8931,12/12/2019 3:19:28 PM
117.1915,148.379,12/12/2019 3:19:28 PM
116.999,149.5236,12/12/2019 3:19:28 PM
116.8595,150.2482,12/12/2019 3:19:28 PM
116.842,150.7809,12/12/2019 3:19:29 PM
116.6978,150.887,12/12/2019 3:19:29 PM
116.6738,150.8533,12/12/2019 3:19:29 PM
116.6102,150.668,12/12/2019 3:19:29 PM
116.5286,150.0531,12/12/2019 3:19:29 PM
116.3533,148.6709,12/12/2019 3:19:29 PM
116.2508,146.2604,12/12/2019 3:19:29 PM
116.1128,142.5477,12/12/2019 3:19:29 PM
115.8755,138.8564,12/12/2019 3:19:29 PM
115.5568,134.6374,12/12/2019 3:19:29 PM
115.2355,131.8487,12/12/2019 3:19:29 PM
115.029,128.5848,12/12/2019 3:19:29 PM
114.9328,125.8326,12/12/2019 3:19:29 PM
114.7874,123.1449,12/12/2019 3:19:29 PM
114.7605,120.859,12/12/2019 3:19:29 PM
114.783,119.1916,12/12/2019 3:19:29 PM
114.7729,117.9996,12/12/2019 3:19:29 PM
114.7428,117.2388,12/12/2019 3:19:29 PM
114.7378,116.8085,12/12/2019 3:19:29 PM
114.693,116.5187,12/12/2019 3:19:29 PM
114.6718,116.2682,12/12/2019 3:19:29 PM
114.6799,116.0561,12/12/2019 3:19:29 PM
114.6805,115.795,12/12/2019 3:19:29 PM
114.6984,115.5488,12/12/2019 3:19:29 PM
114.7434,115.2511,12/12/2019 3:19:29 PM
114.7722,115.0476,12/12/2019 3:19:29 PM
114.7851,114.7628,12/12/2019 3:19:29 PM
114.7971,114.5512,12/12/2019 3:19:29 PM
114.8961,114.481,12/12/2019 3:19:29 PM
115.0696,114.3903,12/12/2019 3:19:29 PM
115.5464,114.3542,12/12/2019 3:19:30 PM
116.9542,114.3145,12/12/2019 3:19:30 PM
119.4475,114.2874,12/12/2019 3:19:30 PM
121.9676,114.2546,12/12/2019 3:19:30 PM
125.4905,114.2508,12/12/2019 3:19:30 PM
129.7306,114.2409,12/12/2019 3:19:30 PM
132.677,114.3814,12/12/2019 3:19:30 PM
135.673,114.3781,12/12/2019 3:19:30 PM
138.4967,114.5143,12/12/2019 3:19:30 PM
141.2221,114.6158,12/12/2019 3:19:30 PM
143.9157,114.6967,12/12/2019 3:19:30 PM
145.8449,114.7841,12/12/2019 3:19:30 PM
147.5354,114.8058,12/12/2019 3:19:30 PM
150.6906,114.8237,12/12/2019 3:19:30 PM
152.6537,114.7616,12/12/2019 3:19:30 PM
154.2406,114.7554,12/12/2019 3:19:30 PM
155.3238,114.7615,12/12/2019 3:19:30 PM
156.0693,114.7012,12/12/2019 3:19:30 PM
156.4385,114.7127,12/12/2019 3:19:30 PM
156.5216,114.3118,12/12/2019 3:19:30 PM
156.5159,114.3286,12/12/2019 3:19:30 PM
156.1136,114.3494,12/12/2019 3:19:30 PM
154.8172,114.3446,12/12/2019 3:19:30 PM
151.6633,114.3949,12/12/2019 3:19:30 PM
148.8424,114.4203,12/12/2019 3:19:30 PM
145.9559,114.4176,12/12/2019 3:19:30 PM
143.1018,114.423,12/12/2019 3:19:30 PM
141.0011,114.4266,12/12/2019 3:19:30 PM
138.683,114.4258,12/12/2019 3:19:30 PM
136.6675,114.4564,12/12/2019 3:19:30 PM
134.4671,114.4731,12/12/2019 3:19:31 PM
132.2161,114.4123,12/12/2019 3:19:31 PM
129.7655,114.3578,12/12/2019 3:19:31 PM
127.7627,114.3051,12/12/2019 3:19:31 PM
126.0713,114.2327,12/12/2019 3:19:31 PM
124.5666,114.205,12/12/2019 3:19:31 PM
122.9284,114.2447,12/12/2019 3:19:31 PM
121.694,114.1995,12/12/2019 3:19:31 PM
120.9621,114.1868,12/12/2019 3:19:31 PM
120.4247,114.1803,12/12/2019 3:19:31 PM
119.7788,114.1426,12/12/2019 3:19:31 PM
119.0412,114.1466,12/12/2019 3:19:31 PM
118.2305,114.0991,12/12/2019 3:19:31 PM
117.6928,114.1308,12/12/2019 3:19:31 PM
116.9601,114.1114,12/12/2019 3:19:31 PM
116.298,114.1003,12/12/2019 3:19:31 PM
115.7911,114.0528,12/12/2019 3:19:31 PM
115.3471,113.981,12/12/2019 3:19:31 PM
114.838,113.9386,12/12/2019 3:19:31 PM
114.4388,113.937,12/12/2019 3:19:31 PM
113.9874,113.9208,12/12/2019 3:19:31 PM
113.7916,113.9101,12/12/2019 3:19:31 PM
113.7038,113.8981,12/12/2019 3:19:31 PM
113.7142,113.9126,12/12/2019 3:19:31 PM
113.7732,113.9209,12/12/2019 3:19:31 PM
113.8237,113.9073,12/12/2019 3:19:31 PM
113.9492,113.9134,12/12/2019 3:19:31 PM
113.957,113.9178,12/12/2019 3:19:31 PM
114.0125,113.9128,12/12/2019 3:19:31 PM
114.0366,113.9139,12/12/2019 3:19:31 PM
114.0721,113.9465,12/12/2019 3:19:32 PM
114.0695,113.951,12/12/2019 3:19:32 PM
114.1232,113.9722,12/12/2019 3:19:32 PM
114.1127,113.9751,12/12/2019 3:19:32 PM
114.1065,113.9531,12/12/2019 3:19:32 PM
114.1188,113.9677,12/12/2019 3:19:32 PM
114.1081,113.9688,12/12/2019 3:19:32 PM
114.051,113.9978,12/12/2019 3:19:32 PM
114.0147,113.993,12/12/2019 3:19:32 PM
114.0308,114.0139,12/12/2019 3:19:32 PM
113.9576,114.0135,12/12/2019 3:19:32 PM
113.8883,113.9904,12/12/2019 3:19:32 PM
113.8347,114.0004,12/12/2019 3:19:32 PM
113.8085,114.0457,12/12/2019 3:19:32 PM
113.7505,114.0423,12/12/2019 3:19:32 PM
113.8234,114.0602,12/12/2019 3:19:32 PM
113.889,114.0687,12/12/2019 3:19:32 PM
113.8584,114.0537,12/12/2019 3:19:32 PM
113.909,114.0733,12/12/2019 3:19:32 PM
113.9551,114.091,12/12/2019 3:19:32 PM
113.9757,114.0982,12/12/2019 3:19:32 PM
113.9535,114.1042,12/12/2019 3:19:32 PM
113.9508,114.1081,12/12/2019 3:19:32 PM
113.9856,114.1052,12/12/2019 3:19:32 PM
113.9959,114.1052,12/12/2019 3:19:32 PM
113.9768,114.0838,12/12/2019 3:19:32 PM
113.9784,114.0766,12/12/2019 3:19:32 PM
113.963,114.0698,12/12/2019 3:19:32 PM
113.9521,114.0917,12/12/2019 3:19:32 PM
113.9878,114.0999,12/12/2019 3:19:32 PM
113.9912,114.0724,12/12/2019 3:19:33 PM
113.9907,114.0611,12/12/2019 3:19:33 PM
113.9832,114.0577,12/12/2019 3:19:33 PM
113.963,114.0345,12/12/2019 3:19:33 PM
113.9668,114.0223,12/12/2019 3:19:33 PM
113.9428,114.0119,12/12/2019 3:19:33 PM
113.9094,114.0012,12/12/2019 3:19:33 PM
113.9094,113.9943,12/12/2019 3:19:33 PM
113.9363,114.0039,12/12/2019 3:19:33 PM
113.9092,113.9875,12/12/2019 3:19:33 PM
113.9089,113.9816,12/12/2019 3:19:33 PM
113.9431,113.9663,12/12/2019 3:19:33 PM
113.9573,113.9673,12/12/2019 3:19:33 PM
113.9474,113.9575,12/12/2019 3:19:33 PM
114.0012,113.9536,12/12/2019 3:19:33 PM
114.0179,113.9716,12/12/2019 3:19:33 PM
115.7313,113.9587,12/12/2019 3:19:33 PM
115.5961,113.9623,12/12/2019 3:19:33 PM
116.253,113.9531,12/12/2019 3:19:33 PM
116.0286,113.9242,12/12/2019 3:19:33 PM
116.503,113.9207,12/12/2019 3:19:33 PM
116.1719,113.8932,12/12/2019 3:19:33 PM
115.9699,113.8704,12/12/2019 3:19:33 PM
115.7736,113.8789,12/12/2019 3:19:33 PM
115.6458,113.8818,12/12/2019 3:19:33 PM
115.5719,113.869,12/12/2019 3:19:33 PM
115.5009,113.8389,12/12/2019 3:19:33 PM
115.4565,113.8571,12/12/2019 3:19:33 PM
115.3766,113.8601,12/12/2019 3:19:33 PM
115.2969,113.8455,12/12/2019 3:19:33 PM
115.2348,113.8169,12/12/2019 3:19:34 PM
115.1998,113.8283,12/12/2019 3:19:34 PM
115.1207,113.8159,12/12/2019 3:19:34 PM
115.0896,113.8226,12/12/2019 3:19:34 PM
115.0884,113.8419,12/12/2019 3:19:34 PM
115.0346,113.8287,12/12/2019 3:19:34 PM
115.0043,113.8237,12/12/2019 3:19:34 PM
114.9499,113.8164,12/12/2019 3:19:34 PM
114.9183,113.8144,12/12/2019 3:19:34 PM
114.9006,113.8055,12/12/2019 3:19:34 PM
114.8708,113.792,12/12/2019 3:19:34 PM
114.8638,113.7864,12/12/2019 3:19:34 PM
114.7924,113.7816,12/12/2019 3:19:34 PM
114.7498,113.7806,12/12/2019 3:19:34 PM
114.7284,113.7663,12/12/2019 3:19:34 PM
114.7005,113.7391,12/12/2019 3:19:34 PM
114.6833,113.7082,12/12/2019 3:19:34 PM
114.6051,113.6831,12/12/2019 3:19:34 PM
114.6051,113.6831,12/12/2019 3:19:34 PM
114.4457,113.6014,12/12/2019 3:19:34 PM
114.3849,113.5677,12/12/2019 3:19:34 PM
114.3361,113.5469,12/12/2019 3:19:34 PM
114.3361,113.5469,12/12/2019 3:19:34 PM
114.1976,113.5196,12/12/2019 3:19:34 PM
114.1976,113.5196,12/12/2019 3:19:34 PM
113.9683,113.4272,12/12/2019 3:19:34 PM
113.8974,113.3226,12/12/2019 3:19:34 PM
113.8974,113.3226,12/12/2019 3:19:34 PM
113.7629,113.1208,12/12/2019 3:19:34 PM
113.7591,113.0707,12/12/2019 3:19:34 PM
